Date,Time,IR_Phase,IY_Phase,IB_Phase,Total Power Factor,Average line to line voltage,Total Current,Total Watt Power,Total VA,Total VAR,Frequency,Max Watt Demand,Max VA Demand,vRY,vYB,vRB,THD Current_R,THD Current_B,THD Current_Y,THD Average line to neutral volts,V A-B 1st,V A-B 2nd,V A-B 3rd,V A-B 4th,V A-B 5th,V A-B 6th,V A-B 7th,V A-B 8th,V A-B 9th,V A-B 10th,V A-B 11th,V A-B 12th,V A-B 13th,V A-B 14th,V A-B 15th,V B-C 1st,V B-C 2nd,V B-C 3rd,V B-C 4th,V B-C 5th,V B-C 6th ,V B-C 7th,V B-C 8th,V B-C 9th,V B-C 10th,V B-C 11th,V B-C 12th,V B-C 13th,V B-C 14th,V B-C 15th,V C-A 1st,V C-A 2nd,V C-A 3rd,V C-A 4th,V C-A 5th,V C-A 6th,V C-A 7th,V C-A 8th,V C-A 9th,V C-A 10th,V C-A 11th,V C-A 12th,V C-A 13th,V C-A 14th,V C-A 15th,V A-N 1st,V A-N 2nd,V A-N 3rd,V A-N 4th,V A-N 5th,V A-N 6th,V A-N 7th,V A-N 8th,V A-N 9th,V A-N 10th,V A-N 11th,V A-N 12th,V A-N 13th,V A-N 14th,V A-N 15th,V B-N 1st,V B-N 2nd,V B-N 3rd,V B-N 4th,V B-N 5th,V B-N 6th,V B-N 7th,V B-N 8th,V B-N 9th,V B-N 10th,V B-N 11th,V B-N 12th,V B-N 13th,V B-N 14th,V B-N 15th,V C-N 1st,V C-N 2nd,V C-N 3rd,V C-N 4th,V C-N 5th,V C-N 6th,V C-N 7th,V C-N 8th,V C-N 9th,V C-N 10th,V C-N 11th,V C-N 12th,V C-N 13th,V C-N 14th,V C-N 15th,CURRENT A 1st,CURRENT A 2nd,CURRENT A 3rd,CURRENT A 4th,CURRENT A 5th,CURRENT A 6th,CURRENT A 7th,CURRENT A 8th,CURRENT A 9th,CURRENT A 10th,CURRENT A 11th,CURRENT A 12th,CURRENT A 13th,CURRENT A 14th,CURRENT A 15th,CURRENT B 1st,CURRENT B 2nd,CURRENT B 3rd, CURRENT B 4th,CURRENT B 5th,CURRENT B 6th,CURRENT B 7th,CURRENT B 8th,CURRENT B 9th,CURRENT B 10th,CURRENT B 11th,CURRENT B 12th,CURRENT B 13th,CURRENT B 14th,CURRENT B 15th ,CURRENT C 1st,CURRENT C 2nd,CURRENT C 3rd,CURRENTC 4th,CURRENT C 5th,CURRENT C 6th,CURRENT C 7th,CURRENT C 8th,CURRENT C 9th,CURRENT C 10th,CURRENT C 11th,CURRENT C 12th,CURRENT C 13th,CURRENT C 14th,CURRENT C 15th,Temperature , X , Y , Z
25/05/2021,23:22:24,1.490295529,1.54787159,1.536793947,1.065461755,411.32547,1.524986863,1.015718818,1.086867094,-0.385615021,49.81265259,4.704668522,20.08904648,408.795105,411.3313293,413.8499451,5.448934555,6.883543015,7.476164341,3.550255775,100,0,0.364535481,0,2.606668234,0,1.641541004,0,0.385045856,0,1.391421318,0,0.235124707,0,0,100,0,0.193129152,0,2.767225266,0,1.700951099,0,0,0,1.433905363,0,0.231672317,0,0,100,0,0.177948833,0,2.592587948,0,1.836035609,0,0.365049988,0,1.018633842,0,0,0,0.103164755,100,0,0.902796447,0.104515322,2.593795776,0,1.583740711,0,0.542902648,0,1.366323352,0,0,0,0.119911961,100,0,0.173338428,0,2.466432571,0,1.881711602,0,0.130984396,0,1.407816768,0,0.384396344,0,0.159627736,100,0,,0,2.83919549,0,1.690984368,0,0,0,1.084980607,0,0,0,0,100,0.650419831,6.725021362,0.222690314,6.900793076,0.135772824,6.190461159,0.161964893,0.756007671,0.113059729,2.338397741,0,0.298374355,0,0.14943336,100,0.657802463,,0.29950133,12.61283302,0.390949488,8.937852859,0.11656107,1.758222818,0.18076992,3.330092907,0,1.391970754,0,1.903257728,100,0.657802463,11.42413235,0.29950133,12.61283302,0.390949488,8.937852859,0.11656107,1.758222818,0.265786946,4.896253586,0.10434816,2.046622038,0,2.798369884,34.375,7.4923,0.1177,11.3365
25/05/2021,23:22:30,0.250962794,0.269348115,0.279969722,0.414342433,411.5667419,0.2667602,0.078831233,0.190256223,0.173155814,49.80258179,4.704668522,20.08904648,409.0331726,411.6232605,414.0437317,133.8569946,214.4978943,171.2353821,3.504944563,100,0,0.416473776,0,2.547683477,0,1.671371579,0,0.336145669,0,1.364712477,0,0.217060879,0,0,100,0,0.221809283,0,2.750683784,0,1.648435235,0,0,0,1.396308422,0,0.256145656,0,0,100,0,0.195127815,0,2.56933856,0,1.759831786,0,0.280880183,0,1.048322558,0,0,0,0.105673164,100,0,0.837799549,0,2.63266778,0,1.574751973,0,0.458238542,0,1.382572889,0,0,0,0.115650482,100,0,0.21053499,0,2.483845234,0,1.875951171,0,0.13058342,0,1.403506994,0,0.393732637,0,0.163497835,100,0,,0,2.809037209,0,1.824647546,0,0,0,1.058820844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4375,0.4707,-4.3542,12.7879
25/05/2021,23:22:59,1.568041205,1.636633515,1.620071888,1.060736179,409.9679871,1.60824883,1.073060989,1.142449021,-0.390761107,49.76743317,4.704668522,20.08904648,407.5114136,409.9702454,412.4222717,4.033147812,5.437751293,5.448473454,3.440945864,100,0,0.352502525,0,2.524595022,0,1.549639583,0,0.359665662,0,1.376124144,0,0.221320122,0,0,100,0,0.229303882,0,2.721726179,0,1.53992331,0,0,0,1.449781418,0,0.238874063,0,0,100,0,0.133671746,0,2.560624599,0,1.710881472,0,0.338172972,0,1.047668457,0,0,0,0,100,0,0.835644543,0,2.568421602,0,1.513767362,0,0.494095951,0,1.366962433,0,0,0,0.108967721,100,0,0.217917189,0,2.437068939,0,1.721053004,0,0.132237062,0,1.454566002,0,0.401101321,0,0.176979467,100,0,,0,2.804266214,0,1.626851201,0,0.107595347,0,1.110013247,0,0,0,0,100,0.962928593,0.414412707,0.143739969,14.83268166,0.199434295,9.031610489,0.611496687,0.941022038,0.388110727,2.17379117,0.359734535,0.569784105,0,0.333858699,100,0.704400003,,0.344151527,22.73285294,0.229613066,10.77760983,0.185706362,3.971760273,0.215067789,4.514266014,0.375308901,3.079023361,0.543243289,3.138395786,100,0.704400003,10.55604744,0.344151527,22.73285294,0.229613066,10.77760983,0.185706362,3.971760273,0.215067789,4.514266014,0.375308901,2.443431854,0.119619407,2.772713423,34.375,1.5298,-5.4917,16.7105
25/05/2021,23:23:05,0.549996436,0.587223232,0.604361057,0.923715174,411.7090149,0.579440892,0.381874263,0.413411289,0.157980099,49.77158356,4.704668522,20.08904648,409.2212219,411.7009583,414.2048645,20.36123657,25.89222527,29.55735397,3.403091431,100,0,0.357611954,0,2.523312807,0,1.522277236,0,0.353295118,0,1.355167389,0,0.213920861,0,0,100,0,0.232228756,0,2.708643913,0,1.50854075,0,0,0,1.389642954,0,0.220591128,0,0,100,0,0.13392809,0,2.545085192,0,1.671425819,0,0.315876991,0,1.015818954,0,0,0,0,100,0,0.819314182,0,2.562932968,0,1.471330881,0,0.482458562,0,1.347632647,0,0,0,0.116184443,100,0,0.192692056,0,2.420969963,0,1.69817698,0,0.13602671,0,1.413368106,0,0.373481065,0,0.170033783,100,0,,0,2.795806408,0,1.595264673,0,0,0,1.051302791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3125,-2.6674,0.5492,7.2961
25/05/2021,23:29:24,2.28626132,1.822457314,1.811716795,1.055377483,409.1835632,1.80131495,1.206348896,1.277069807,-0.417883605,49.75866318,4.704668522,20.08904648,406.621521,409.2442627,411.684906,12.37526512,21.79675484,14.71230984,3.681097984,100,0,0.357309163,0,2.631771088,0,1.83116436,0,0.404163122,0,1.461607337,0,0.226324454,0,0,100,0,0.236069828,0,2.823658466,0,1.848780751,0,0,0,1.496619701,0,0.263881326,0,0,100,0,0.136455864,0,2.64694953,0,1.953562021,0,0.325833619,0,1.079565048,0,0,0,0.115359589,100,0,0.807503402,0,2.670119286,0,1.723097682,0,0.501391113,0,1.445120573,0,0,0,0.133528799,100,0,0.181153834,0,2.53853941,0,2.059834242,0,0.198041245,0,1.524821997,0,0.415869713,0,0.180450529,100,0,,0,2.899170399,0,1.905223489,0,0,0,1.129512548,0,0,0,0,100,1.473861694,12.7653017,0.447809875,7.118895054,0.227175653,7.504866123,0.158295646,0.744048178,0.118608519,1.889209986,0.170954004,0.146056369,0.10486377,0.390803635,100,1.445832253,,0.362211883,10.70670128,0,8.986314774,0,0.892156363,0.115818009,3.08240819,0.237092122,1.367716312,0.189300433,1.726267338,100,0.539562345,8.949564934,0.362211883,10.70670128,0,8.986314774,0,0.892156363,0.115818009,3.08240819,0.237092122,1.367716312,0.189300433,1.726267338,34.625,0.2354,0.8238,6.7862
25/05/2021,23:29:30,0.836198688,0.863631845,0.878636837,0.95411706,409.6722717,0.859489143,0.582089663,0.426647156,0.144792914,49.75995636,4.704668522,20.08904648,407.5950623,410.163147,412.6612549,24.92046547,40.1856041,33.62088013,3.671821117,100,0,0.385329813,0,2.642532349,0,1.81071496,0,0.353347361,0,1.421714902,0,0.232998863,0,0.107091308,100,0,0.243300915,0,2.849505186,0,1.809532881,0,0,0,1.460361362,0,0.255439043,0,0.10153316,100,0,0.149053946,0,2.673722267,0,1.938305378,0,0.304868788,0,1.079393506,0,0,0,0.119347751,100,0,0.85091275,0,2.695233822,0,1.715008974,0,0.486130923,0,1.424892426,0,0,0,0.132788852,100,0,0.177404895,0,2.552854538,0,2.030852318,0,0.127109036,0,1.475237608,0,0.407878578,0,0.193739876,100,0,,0,2.92740798,0,1.875367522,0,0,0,1.122314215,0,0,0,0.10070654,100,0.880886078,13.10489464,0.42438522,16.79814529,0.134470671,14.11344528,0.142293379,1.20613718,0.201938882,4.114672661,0,0.502169073,0,0,100,1.132369637,,0.76016748,22.46995735,0.143764809,15.50716305,0.471224964,3.197551489,0.230684623,6.01674366,0.130586475,2.303201675,0.221169159,2.915055752,100,0.811049998,8.330190659,0.435882807,22.43008614,0.463017911,15.64957237,0.47555241,3.197551489,0.230684623,6.01674366,0.130586475,2.303201675,0.221169159,2.915055752,34.625,-1.9613,-0.1569,10.9834
25/05/2021,23:29:36,0.542773902,0.576319516,0.590276897,0.928341746,409.971344,0.569790125,0.375782132,0.404788584,0.15026629,49.76089859,4.704668522,20.08904648,407.5109863,409.8312378,412.4339905,20.04821205,23.91231346,28.790411,3.640916109,100,0,0.406556636,0,2.616903543,0,1.777884603,0,0.343703628,0,1.434180379,0,0.25006479,0,0.108993612,100,0,0.271903127,0,2.861027002,0,1.735220671,0,0,0,1.500029922,0,0.279976815,0,0.108516097,100,0,0.13788341,0,2.663511753,0,1.856813073,0,0.314548552,0,1.094424963,0,0,0,0.12461216,100,0,0.858286977,0,2.661108017,0,1.666865468,0,0.484042346,0,1.442067385,0,0,0,0.135381341,100,0,0.147319406,0,2.548131466,0,1.972442508,0,0.113831423,0,1.505630374,0,0.443313509,0,0.206259459,100,0,,0,2.937717199,0,1.784415722,0,0,0,1.150938272,0,0,0,0.111745261,100,1.226151586,3.869711637,0,16.5034523,0.119998574,9.904733658,0.310723424,0.882156193,0,3.273028135,0.11250522,0.513804674,0.113454543,0,100,0.81254065,,0.436683893,22.47131157,0.463868916,11.70440865,0.278432876,3.602122068,0.101315111,4.880924702,0.135972336,2.451000452,0.175421745,2.917879343,100,0.986169279,8.62331295,0.31458506,22.44419479,0.175067708,11.6741457,0.277712941,3.592808247,0.101053141,4.868304253,0.135620758,2.444662809,0.174968153,2.917879343,34.625,-0.5492,2.5105,9.3359
25/05/2021,23:29:42,0.545039952,0.578356385,0.592456698,0.930864573,410.0689392,0.571951032,0.378321737,0.406419724,0.148298681,49.75992203,4.704668522,20.08904648,407.6291809,410.0658264,412.5118408,20.11385345,24.23163414,28.99454308,3.652126789,100,0,0.413094401,0,2.599943399,0,1.798712611,0,0.33772999,0,1.446075916,0,0.269610852,0,0.113339499,100,0,0.269047111,0,2.852911234,0,1.779738069,0,0,0,1.495289207,0,0.274054468,0,0.102036677,100,0,0.144918457,0,2.653151274,0,1.887283087,0,0.314640403,0,1.099117517,0,0,0,0.122237749,100,0,0.85899502,0,2.659974098,0,1.688476682,0,0.472981542,0,1.455332756,0,0,0,0.158464938,100,0,0.139139235,0,2.529113054,0,2.007831573,0,0.113506138,0,1.505366802,0,0.441171557,0,0.189931676,100,0,,0,2.92770195,0,1.8231498,0,0,0,1.147032976,0,0,0,0,100,1.206434369,3.300234318,0.127657667,16.67768288,0.241185054,10.15066719,0,0.90201509,0.227777243,3.3835392,0,0.552552998,0,0,100,0.990643799,,0.316012383,22.54603004,0.175862044,12.04801083,0.266800016,3.751357317,0.319388658,4.942473888,0,2.414816141,0,2.861422777,100,0.990643799,8.662439346,0.316012383,22.54603004,0.335491627,12.10986042,0.268169641,3.770614862,0.321028233,4.967845917,0,2.427212715,0,2.876111984,34.625,-5.4525,5.4133,8.4729
25/05/2021,23:29:48,0.543668985,0.576456845,0.591979384,0.931877851,410.3365784,0.570701718,0.378153235,0.405797005,0.147000358,49.76657104,4.704668522,20.08904648,407.8571472,410.3403931,412.8123169,19.91394234,23.84842682,28.55449104,3.58801651,100,0,0.408084959,0,2.591588259,0,1.761097074,0,0.325870752,0,1.386055827,0,0.226741999,0,0,100,0,0.267168403,0,2.829261065,0,1.69547832,0,0,0,1.431974649,0,0.289421082,0,0,100,0,0.14240402,0,2.624109268,0,1.831197143,0,0.285198361,0,1.052169085,0,0,0,0.116279066,100,0,0.859668672,0,2.63415122,0,1.659235358,0,0.441849738,0,1.388019919,0,0,0,0.12331415,100,0,0.14958778,0,2.527673244,0,1.943164349,0,0.129807994,0,1.450015187,0,0.411315411,0,0.184397906,100,0,,0,2.893335581,0,1.741822004,0,0,0,1.090553641,0,0.122175246,0,0.109669708,100,1.213176012,3.842380524,0,16.43598747,0.228678763,9.998692513,0.316938072,0.73688221,0.105917118,3.252146006,0,0.418318629,0,0.15889509,100,1.104437828,,0.235513106,22.22825432,0.334495783,11.85921097,0,3.640243053,0,4.815523148,0,2.291586876,0.103802919,2.784124851,100,1.104437828,8.476957321,0.235513106,22.22825432,0.334495783,11.85921097,0,3.640243053,0,4.815523148,0,2.293915987,0.103908427,2.786954403,34.625,-3.0597,1.216,11.0227
25/05/2021,23:29:53,0.349586308,0.373844504,0.383283138,0.603386223,410.4682312,0.36890468,0.158330902,0.262403905,0.209250003,49.77838516,4.704668522,20.08904648,407.9325867,410.4985352,412.9735413,42.13882065,50.98225403,62.37097549,3.649810314,100,0,0.397865057,0,2.575931549,0,1.818888783,0,0.372829705,0,1.476035595,0,0.249455959,0,0.103903666,100,0,0.23433724,0,2.809556484,0,1.800056934,0,0,0,1.505137086,0,0.264389157,0,0,100,0,0.163197681,0,2.61718297,0,1.91675961,0,0.298493892,0,1.099555731,0,0,0,0.110199764,100,0,0.863351285,0,2.62596941,0,1.710217953,0,0.484836936,0,1.475520372,0,0,0,0.136767894,100,0,0.171727091,0,2.49559164,0,2.033136368,0,0.165499672,0,1.522127748,0,0.422489047,0,0.188001767,100,0,,0,2.888204098,0,1.849707246,0,0,0,1.148807764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6875,1.2553,1.4906,8.826
25/05/2021,23:35:37,1.830610514,1.892775178,1.895461559,1.073354244,415.5183105,1.872949123,1.249529362,1.348443389,-0.506029189,50.07880402,4.704668522,20.08904648,412.9324951,415.6610413,417.7165527,7.951861382,15.08436394,10.27602673,2.364536285,100,0,0.305580974,0,1.787687778,0,0.436757505,0,0.353144854,0,0.612026989,0,0.923802435,0,0,100,0,0.127795368,0,1.989670277,0,0.446770191,0,0.175825208,0,0.853443325,0,0.701623559,0,0.139005348,100,0,0.174909905,0,1.798068404,0,0.446558058,0,0.523307085,0,0.584297657,0,0.787522435,0,0.193244204,100,0,0.840888262,0,1.827963114,0,0.327641606,0,0.554076552,0,0.61772418,0,0.768449366,0,0.195049673,100,0,0.311122566,0,1.651703238,0,0.55778861,0,0,0,0.827593327,0,1.046673536,0,0.208128244,100,0,,0,2.120407581,0,0.474543869,0,0.362365752,0.102576815,0.657157838,0,0.655002117,0,0.201603979,100,0.84750855,5.863751411,0,6.59457159,0,3.48581624,0.224429235,0.204263955,0.123042405,0.809408367,0.162126437,1.4742167,0,0.415338397,100,0.317812711,,0.289977193,9.848674774,0.221898124,3.95407033,0.291621029,1.105624914,0.239035606,2.445786238,0.379310757,2.375059128,0.4127042,1.878206015,100,0.551336944,16.4543972,0.503048241,17.0853405,0.384945691,5.888070107,0.397559524,2.988453865,0.215593964,3.711910248,0.658022821,4.120218277,0.71595335,3.258285046,35.125,-1.8044,2.5497,8.0022
25/05/2021,23:35:43,0.566464424,0.606657982,0.613828838,0.93658632,416.4724121,0.595650434,0.402632624,0.429893762,0.150274679,50.07561111,4.704668522,20.08904648,413.9797668,416.5629883,418.8745728,18.97999001,36.51948929,29.16176987,2.365525961,100,0,0.294334441,0,1.819800615,0,0.444617122,0,0.431886256,0,0.577332795,0,0.920867801,0,0.12684615,100,0,0.166036695,0,2.020247936,0,0.476887822,0,0,0,0.811457992,0,0.613975823,0,0.10693042,100,0,0.125367448,0,1.786041975,0,0.413591355,0,0.523487926,0,0.498100519,0,0.780377328,0,0.2198762,100,0,0.815732002,0,1.817648649,0,0.285351664,0,0.597117722,0,0.528178275,0,0.80719322,0,0.2339219,100,0,0.311570555,0,1.707141161,0,0.58888334,0,0.154083461,0,0.832885325,0,0.986348748,0,0.157173112,100,0,,0,2.129740715,0,0.474750429,0,0.320840031,0,0.572935522,0,0.591801167,0,0.19141081,100,1.765096545,12.21236992,0.407254636,11.79489231,0.346821696,5.275820732,0.222918957,0.373368919,0,1.522121191,0.101445973,2.166944027,0,0.219116807,100,0.546645164,,0.186455414,18.08692551,0.194626749,6.731017113,0.454474896,3.416286469,0.246458784,4.243313789,0,3.720485687,0,3.199196339,100,0.546645164,8.148995399,0.186455414,21.60981941,0.232535303,4.616744518,0.587157905,4.29209137,0.469174147,4.204585075,0.11762739,4.445146084,0,3.82232213,35.125,-0.353,-0.0785,8.826
26/05/2021,0:54:21,1.281791925,1.310226083,1.465560317,0.296259969,413.3059082,1.352526188,0.286924005,0.968487263,0.924984038,49.77037048,4.704668522,20.08904648,410.6904297,413.4125671,415.8147583,0.286630362,10.22898579,8.718071938,2.148006439,100,0,0.292167008,0,1.413835168,0,0.841632366,0,0.362151265,0,1.117833495,0,0.116972521,0,0.117169946,100,0,0.138481408,0,1.472525001,0,1.023598552,0,0.192082435,0,1.083273172,0,0,0,0,100,0,0.152222991,0,1.405973315,0,0.931423068,0,0.463738441,0,0.731794059,0,0.144480407,0,0.160316721,100,0,0.803719997,0,1.317069769,0,0.626502037,0,0.496409893,0,0.996685982,0,0.124244265,0,0.15925926,100,0,0.300178826,0,1.330075502,0,1.105605483,0,0.178240746,0,1.111883998,0,0.161192164,0,0,100,0,,0,1.604627252,0,0.979958475,0,0.23573783,0,0.803961337,0,0,0,0.133656532,100,1.687114,9.499224663,0.348898172,3.188934803,0.157275021,2.687674522,0.193392634,0.129392043,0,0.792738974,0,0.510188937,0,0.110551983,100,1.606894255,,0.235976771,5.621903896,0.138214841,3.195616245,0.143201962,0.904039383,0.14571476,1.601883769,0,0.945326567,0,0.853761673,100,1.606894255,9.068250656,0.235976771,5.621903896,0.138214841,3.195616245,0.143201962,0.904039383,0.14571476,1.601883769,0,0.945326567,0,0.853761673,33.6875,-1.5691,-2.0006,8.7868
26/05/2021,0:54:27,1.72774148,1.796209574,1.80792439,1.065897942,411.7674255,1.595222473,1.075080156,1.138132572,-0.372324944,49.7685318,4.704668522,20.08904648,408.592926,412.3588257,414.3504639,12.84866905,24.26945496,14.31417465,2.109454155,100,0,0.292441308,0,1.377307653,0,0.786960602,0,0.275342345,0,1.069326639,0,0.447054446,0,0,100,0.168645158,0.116318375,0.270490974,1.622531414,0.363506138,1.016102195,0,0.196663857,0,1.062157869,0,0.243400991,0,0,100,0.151247159,0.479404479,0.215792775,1.307931304,0.386038125,0.886806667,0,0.414286613,0,0.761927068,0,0.198855862,0,0,100,0.202757984,1.124491453,0.207969055,1.212471485,0.663434565,0.845710754,0.110760912,0.235030681,0.37118119,0.800522625,0,0.294187605,0,0,100,0.175524771,0.199228495,0.30777061,1.434271693,0.63887465,1.631167531,0.360313475,0.380090564,0.453015,0.522787094,0,0.471358269,0,0,100,0.169389993,,0.222191498,1.661020279,0,1.096680403,0.235610634,0.519554257,0.388816684,0.703436434,0.168018535,0.11916513,0.101838723,0.107732311,100,1.029013991,12.55920792,1.515119433,9.575928688,2.74983263,6.888729095,0.121284962,0.125439033,0.602007687,2.032242537,0.372083426,0.827335954,0,0.16774635,100,1.337373853,,1.157803774,15.97154427,0.896663785,9.125981331,0.873056889,2.732730389,1.021464348,4.585273743,0.135682598,2.635181427,0.422232538,2.914861679,100,1.352327704,16.74384117,1.170749664,16.15013123,0.896663785,9.125981331,0.873056889,2.732730389,1.021464348,4.585273743,0.135682598,2.635181427,0.422232538,2.914861679,33.6875,-2.6674,0.7061,7.1785
26/05/2021,0:54:33,0.220964804,0.240235448,0.247697532,0.379063845,413.6607971,0.236299261,0.064213879,0.169401228,0.156758636,49.76668549,4.704668522,20.08904648,411.0452271,413.9326782,416.3691711,0,0,0,2.393479347,100,0.215529114,0.539081395,0.255166948,1.37609601,0.753485441,1.283806682,0.269263327,0.270593941,0.405221999,0.559716046,0.455117971,0.343143582,0.10632655,0.157795653,100,0.16806832,0.115920499,0.269565791,1.616981387,0.362262785,1.340801597,0.314076483,0.512169778,0.477108449,0.654158771,0.33994773,0.132448778,0.130060002,0,100,0,0.18387945,0,1.394692302,0,0.975148499,0.135126889,0.358280808,0.305660963,0.788004041,0.161710128,0.207120463,0,0.136300147,100,0,0.820452452,0,1.298629165,0,0.842034698,0.110279463,0.594123363,0,0.970952868,0.344512135,0.264438391,0,0.166573077,100,0,0.32458055,0.104590386,1.349941134,0,1.161908627,0,0.196984202,0,1.212488294,0.442379892,0.328941405,0.131608039,0.147219077,100,0,,0,1.609536409,0,0.956129014,0.105001524,0.212981552,0,0.763780951,0,0.108261928,0,0.135811403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.625,1.4906,0.353,9.9636
26/05/2021,10:06:15,1.371095896,1.419333458,2.095355034,1.128440022,402.4624939,2.091006994,1.270782113,1.458054662,-0.714590549,50.09701538,4.704668522,20.08904648,401.4875793,401.7376099,404.162262,0.669856012,2.628104448,2.777236462,2.874125242,100,0,0.460976303,0,2.020182371,0,1.057991862,0,0,0,0.673916638,0,0.252797633,0,0,100,0,0.211774439,0,2.353345633,0,0.974354863,0,0,0,0.684600115,0,0.245717779,0,0.171471342,100,0,0.268082589,0,2.175418377,0,0.968595147,0,0.122486487,0,0.511844873,0,0.243941858,0,0.142611131,100,0,0.964019835,0,2.061803341,0,0.863393843,0,0,0,0.643562973,0,0.190312669,0,0.102199778,100,0,0.343337923,0,2.054586649,0,1.196359158,0,0.180430844,0,0.723023534,0,0.389956921,0,0.122966155,100,0,,0,2.441810369,0,0.962786913,0,0.268043846,0,0.511366844,0,0.241879955,0,0.174129739,100,0.63368994,9.040501595,0,2.588498116,0.120704249,0,0,0,0,0,0,0.107534267,0,0,100,1.166780829,,0.273778558,5.825222969,0.145879358,4.002953529,0,1.110391974,0,1.808922887,0.136756912,0.893001795,0,0.905088425,100,1.330487251,10.13852596,0.273778558,5.825222969,0.145879358,4.002953529,0,1.110391974,0,1.808922887,0.136756912,0.893001795,0,0.905088425,31.3125,-2.9028,-5.4133,10.7481
26/05/2021,10:06:21,1.419174194,1.489764333,1.402011752,1.072821856,403.5538025,0.807067573,0.392453074,0.564368427,-0.405524015,50.08332825,4.704668522,20.08904648,402.5357361,402.8292542,405.2964172,30.80058098,58.05944061,36.67627716,2.880180359,100,0,0.447283089,0,2.07014823,0,0.997895837,0,0.110088833,0,0.689684808,0,0.24582991,0,0,100,0,0.224739358,0,2.385732889,0,0.877420425,0,0.158515245,0,0.658773065,0,0.255459905,0,0.18131119,100,0,0.255435795,0,2.208170414,0,0.942875266,0,0.142020062,0,0.508331895,0,0.241149589,0,0.147540405,100,0,0.927742481,0,2.102855444,0,0.833095729,0,0,0,0.680939913,0,0.190973938,0,0.10917145,100,0,0.330094725,0,2.12314868,0,1.110129595,0,0.195268586,0,0.702394843,0,0.399765879,0,0.134424686,100,0,,0,2.397526026,0,0.914436758,0,0.277013987,0,0.484135091,0,0.237257868,0,0.177383244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.375,-0.7061,-0.1177,10.4343
26/05/2021,10:30:19,2.22543478,2.232982397,2.290638924,1.140498161,399.5543213,2.249685287,1.338395119,1.557175398,-0.795749605,50.29619217,4.704668522,20.08904648,399.0960693,399.5099182,402.6296387,9.168321609,18.65244865,10.80459023,1.956964254,100,0,0.431952804,0,1.296192169,0,0.542539239,0,0.229862541,0,0.520749509,0,0.635299504,0,0,100,0,0.221736401,0,1.797333121,0,0.510923386,0,0.269138724,0,0.440962255,0,0.474893868,0,0.131867588,100,0,0.208258808,0,1.536886811,0,0.534880102,0,0.412362903,0,0.214723051,0,0.610358775,0,0.192688003,100,0,0.92487216,0,1.243691564,0,0.434352458,0,0.387174428,0,0.330356508,0,0.633007586,0,0.241487756,100,0,0.264237225,0,1.496042252,0,0.592719793,0,0.172789812,0,0.624394715,0,0.691507459,0,0.152638361,100,0,,0,1.873028517,0,0.547510922,0,0.341621846,0,0.200911045,0,0.460109442,0,0.12798588,100,1.22487843,7.603536606,0.210550591,1.939137816,0.147516116,2.261746645,0,0.204342037,0,0.283887029,0,0.794105709,0.123565599,0,100,0.771081924,,0.436126351,4.27218771,0.285473466,2.412935257,0.169800088,0.584374726,0.156128079,1.263428688,0.334392399,9.446322441,0.92435813,5.050086975,100,4.564370155,46.90834427,2.581622124,25.28894234,1.689841986,14.28321743,1.005120873,3.459168911,0.924190223,7.478785515,0.334392399,9.446322441,0.92435813,5.050086975,31.875,3.7265,-0.7845,7.963
